question_temp_key	term_title	term_id	term_category	term_category_id	question_type	difficulty	question_text	explanation	text_answer	choice_1_text	choice_1_is_answer	choice_2_text	choice_2_is_answer	choice_3_text	choice_3_is_answer	choice_4_text	choice_4_is_answer	label_1_key	label_2_key	label_3_key	label_4_key	
Q189	writing-mode(writing-mode)		Frontend - HTML/CSS	11	CHOICE	HARD	writing-mode가 레이아웃에 미치는 영향으로 가장 올바른 것은?	writing-mode는 텍스트 흐름의 방향을 바꾸며 인라인 축과 블록 축의 정의에도 영향을 줍니다. 이 때문에 논리 속성의 해석과 레이아웃 정렬 기준이 함께 변할 수 있습니다. 면접에서는 다국어 지원과 레이아웃 설계를 연결해 질문이 나올 수 있습니다. 실무에서는 세로쓰기 콘텐츠나 특정 디자인 연출에서 사용되며, 논리 속성과 함께 쓰면 유지보수가 좋아집니다. 다만 브라우저별 렌더링 차이나 콘텐츠 가독성 이슈가 있을 수 있어 충분한 테스트가 필요합니다.		인라인 축과 블록 축의 정의에 영향을 주어 논리 속성 해석도 달라질 수 있다	TRUE	글꼴 파일을 자동 다운로드한다	FALSE	이미지 품질을 향상시킨다	FALSE	오직 canvas 내부에서만 적용된다	FALSE	frontend	htmlcss	css	layout	
Q190	supports(supports)		Frontend - HTML/CSS	11	CHOICE	HARD	@supports를 사용하는 가장 적절한 목적은?	@supports는 특정 CSS 기능을 브라우저가 지원하는지에 따라 조건부로 스타일을 적용합니다. 이를 통해 최신 기능을 쓰되 미지원 환경에서는 폴백을 제공하는 점진적 향상이 가능합니다. 면접에서는 progressive enhancement 전략을 @supports로 설명해보라고 할 수 있습니다. 실무에서는 grid 지원 여부, 특정 속성 지원 여부에 따라 레이아웃을 분기하는 데 유용합니다. 기능 감지로 사용자 경험을 안정화하되, 조건이 많아지면 복잡해지므로 핵심 구간에만 적용하는 것이 좋습니다.		브라우저 기능 지원 여부에 따라 조건부 스타일을 적용한다	TRUE	CSS 파일을 압축하는 지시문이다	FALSE	자바스크립트 polyfill을 자동 설치한다	FALSE	폰트를 로컬 캐시에 강제 저장한다	FALSE	frontend	htmlcss	css	crossbrowser	
Q191	contain(contain)		Frontend - HTML/CSS	11	CHOICE	HARD	contain 속성을 사용하는 주요 목적에 대한 설명으로 맞는 것은?	contain은 레이아웃, 스타일, 페인트 범위를 제한해 렌더링 영향을 줄이는 데 도움을 줍니다. 즉 한 컴포넌트의 변경이 페이지 전체로 파급되는 것을 줄여 성능 개선에 기여할 수 있습니다. 면접에서는 성능 최적화 관점에서 contain과 content-visibility를 비교할 수 있습니다. 실무에서는 독립적인 위젯이나 리스트 아이템 같은 반복 컴포넌트에서 효과를 볼 수 있습니다. 다만 contain은 자식의 크기 계산이나 오버플로우 표시 등에 영향을 줄 수 있어 적용 전후 레이아웃을 반드시 검증해야 합니다.		렌더링 영향 범위를 제한해 성능 최적화에 도움을 줄 수 있다	TRUE	네트워크 요청을 줄이는 속성이다	FALSE	이미지 포맷을 webp로 변환한다	FALSE	접근성 트리를 자동 생성한다	FALSE	frontend	htmlcss	css	performance	
Q192	content-visibility(content-visibility)		Frontend - HTML/CSS	11	CHOICE	HARD	content-visibility auto를 사용할 때 함께 고려할 사항으로 가장 적절한 것은?	content-visibility auto는 화면 밖 콘텐츠의 렌더링을 지연해 성능을 개선할 수 있습니다. 하지만 지연 렌더링으로 인해 레이아웃 점프가 발생할 수 있어 예상 크기를 제공하는 전략이 필요합니다. 면접에서는 왜 contain-intrinsic-size 같은 개념이 함께 언급되는지 설명할 수 있으면 좋습니다. 실무에서는 긴 문서나 탭 패널, 아래쪽 섹션에 적용해 초기 렌더 비용을 낮춥니다. 다만 중요한 콘텐츠나 SEO 영향을 고려해야 하는 영역에는 무분별한 적용을 피하고, 성능 측정으로 효과를 확인하는 습관이 중요합니다.		레이아웃 점프를 줄이기 위해 예상 크기 제공 같은 보조 전략을 고려해야 한다	TRUE	적용하면 모든 이미지가 자동으로 lazy 로딩된다	FALSE	오직 모바일에서만 동작한다	FALSE	적용하면 z-index 충돌이 자동 해결된다	FALSE	frontend	htmlcss	css	performance	
Q193	스크롤 스냅(Scroll Snap)		Frontend - HTML/CSS	11	CHOICE	HARD	가로 캐러셀에서 아이템 단위로 스냅되는 UX를 만들 때 핵심 조합으로 가장 적절한 것은?	스크롤 스냅은 스크롤이 특정 지점에서 딱 맞춰 멈추도록 유도하는 기능입니다. 컨테이너에는 scroll-snap-type을, 자식 아이템에는 scroll-snap-align을 주는 방식이 일반적입니다. 면접에서는 스냅이 CSS로 가능한지와 어떤 속성이 필요한지 물을 수 있습니다. 실무에서는 카드 캐러셀, 이미지 갤러리에서 자바스크립트 의존을 줄이면서 자연스러운 UX를 만들 수 있습니다. 다만 스크롤 경험이 과도하게 강제되면 불편할 수 있어 타입과 align 값을 요구사항에 맞게 조정하는 것이 중요합니다.		scroll-snap-type과 scroll-snap-align을 함께 사용한다	TRUE	overflow hidden만 주면 자동으로 스냅된다	FALSE	position sticky만 있으면 스냅된다	FALSE	transform translateX만 쓰면 스냅이 된다	FALSE	frontend	htmlcss	css	ux	
Q194	스크롤 동작(scroll-behavior)		Frontend - HTML/CSS	11	CHOICE	HARD	scroll-behavior smooth 사용 시 주의할 접근성 포인트로 적절한 것은?	부드러운 스크롤은 보기 좋지만 모든 사용자에게 편한 것은 아닙니다. 모션에 민감한 사용자를 위해 prefers-reduced-motion 환경에서는 부드러운 스크롤을 줄이거나 끄는 배려가 필요할 수 있습니다. 면접에서는 모션 관련 접근성을 질문하며 구현 방식을 확인하기도 합니다. 실무에서는 anchor 이동, 탭 이동에서 smooth를 쓰되, 설정에 따라 즉시 이동으로 폴백하는 패턴이 좋습니다. 즉 시각적 효과와 접근성 요구를 함께 만족시키는 것이 고급 프론트엔드 품질 포인트입니다.		reduced motion 환경에서는 smooth 효과를 줄이는 배려가 필요할 수 있다	TRUE	smooth는 성능을 항상 2배 올린다	FALSE	smooth는 오직 iOS에서만 동작한다	FALSE	smooth는 CSS가 아니라 HTML 속성이다	FALSE	frontend	htmlcss	a11y	ux	
Q195	인트린식 사이징(Intrinsic Sizing)		Frontend - HTML/CSS	11	CHOICE	HARD	min-content와 max-content의 의미로 가장 올바른 것은?	intrinsic sizing은 콘텐츠 자체 크기를 기준으로 레이아웃을 결정하는 개념입니다. min-content는 콘텐츠가 줄바꿈을 최대한 허용했을 때의 최소 폭 경향이고, max-content는 줄바꿈 없이 한 줄로 놓였을 때 필요한 최대 폭 경향입니다. 면접에서는 grid나 flex에서 콘텐츠 기반 사이징이 왜 필요한지 설명을 요구할 수 있습니다. 실무에서는 버튼 라벨, 칩 컴포넌트처럼 텍스트 길이에 따라 폭을 자연스럽게 잡고 싶을 때 유용합니다. 다만 예상치 못한 긴 텍스트가 들어오면 레이아웃이 깨질 수 있으니 max-width와 말줄임 같은 방어도 함께 설계해야 합니다.		min-content는 최소 폭 경향, max-content는 최대 폭 경향을 의미한다	TRUE	둘 다 항상 0을 의미한다	FALSE	min-content는 뷰포트 최소 폭이다	FALSE	max-content는 이미지 해상도를 의미한다	FALSE	frontend	htmlcss	css	layout	
Q196	그리드 자동 배치(Grid Auto Placement)		Frontend - HTML/CSS	11	CHOICE	HARD	grid-auto-flow dense의 일반적 효과로 가장 적절한 것은?	grid-auto-flow는 자동 배치 방향을 결정합니다. dense는 빈 공간이 있으면 뒤의 아이템을 끌어올려 채우려는 경향이 있습니다. 면접에서는 dense가 시각적 순서와 DOM 순서를 다르게 만들 수 있음을 알고 있는지 확인할 수 있습니다. 실무에서는 갤러리처럼 빈 칸을 줄이고 싶을 때 유용하지만, 포커스 이동 순서나 읽기 순서가 중요하면 주의가 필요합니다. 즉 레이아웃 최적화와 접근성 순서를 함께 고려하는 판단이 필요합니다.		빈 공간을 줄이기 위해 아이템을 재배치해 채우려는 경향이 있다	TRUE	아이템을 항상 정렬 순서대로 한 줄에만 배치한다	FALSE	dense는 flex 전용 옵션이다	FALSE	dense를 쓰면 gap이 사라진다	FALSE	frontend	htmlcss	css	grid	
Q197	접근성 트리(Accessibility Tree)		Frontend - HTML/CSS	11	CHOICE	HARD	aria-hidden true를 적용했을 때 일반적으로 맞는 설명은?	aria-hidden true는 해당 요소와 자식이 보조기술에서 무시되도록 의도된 속성입니다. 시각적으로 숨기는 것과는 목적이 다르며, 접근성 트리에서 제외되는 효과를 기대합니다. 면접에서는 언제 aria-hidden을 쓰고 언제 쓰면 안 되는지 사례로 질문이 나올 수 있습니다. 실무에서는 장식 아이콘이나 중복 정보처럼 읽히면 오히려 혼란인 요소에 적용할 수 있습니다. 하지만 포커스 가능한 요소를 aria-hidden으로 감추면 키보드 사용자가 길을 잃을 수 있어 매우 주의해야 합니다.		보조기술에서 요소를 숨기도록 의도된 속성이다	TRUE	화면에서도 반드시 display none이 된다	FALSE	aria-hidden은 SEO에만 영향을 준다	FALSE	aria-hidden은 폼 전송 값을 바꾼다	FALSE	frontend	a11y	html		
Q198	포커스 관리(Focus Management)		Frontend - HTML/CSS	11	CHOICE	HARD	모달을 열 때 접근성 관점에서 가장 중요한 처리로 적절한 것은?	모달은 사용자의 상호작용을 모달 내부에 집중시키는 UI입니다. 따라서 포커스를 모달 내부로 이동시키고, 탭 키로 모달 밖으로 나가지 않도록 포커스 트랩을 구성하는 것이 중요합니다. 면접에서는 단순히 role을 주는 것보다 포커스 이동과 복귀까지 설명할 수 있어야 고급 평가를 받습니다. 실무에서는 닫기 버튼으로 초기 포커스를 주고, 닫을 때는 모달을 열었던 트리거로 포커스를 되돌리는 패턴이 기본입니다. 이를 놓치면 키보드 사용자에게는 사실상 사용 불가능한 UI가 되므로 반드시 체크리스트로 관리해야 합니다.		모달 내부로 포커스를 이동시키고 포커스 트랩과 복귀를 설계한다	TRUE	모달 배경을 어둡게 만드는 것만으로 충분하다	FALSE	z-index를 크게 주면 접근성이 해결된다	FALSE	aria-hidden만 주면 포커스 문제는 자동 해결된다	FALSE	frontend	a11y	html	ui	
Q199	폼 상태 선택자(:valid :invalid)		Frontend - HTML/CSS	11	CHOICE	HARD	:invalid가 의도대로 동작하도록 만드는 핵심 조건으로 가장 적절한 것은?	:invalid는 브라우저의 폼 검증 규칙에 따라 유효하지 않은 상태를 선택합니다. required, type 이메일, pattern 같은 제약 조건이 있어야 invalid 상태가 명확히 발생합니다. 면접에서는 :invalid를 단순 스타일이 아니라 브라우저 검증 모델과 연결해 설명할 수 있어야 합니다. 실무에서는 사용자 입력 전부터 빨갛게 표시되면 UX가 나빠질 수 있어, touched 상태나 제출 이후에만 강조하는 전략을 함께 씁니다. 즉 CSS 선택자만으로 끝내지 말고 UX 흐름과 결합해 설계하는 것이 중요합니다.		required pattern type 같은 제약 조건이 있어야 invalid 상태가 의미 있게 발생한다	TRUE	:invalid는 아무 입력에도 항상 적용된다	FALSE	:invalid는 오직 textarea에서만 동작한다	FALSE	:invalid는 클래스 기반 선택자다	FALSE	frontend	html	form	css	ux
Q200	이미지 레이아웃 안정화(CLS)		Frontend - HTML/CSS	11	CHOICE	HARD	이미지로 인한 CLS를 줄이기 위한 HTML CSS 전략으로 가장 적절한 것은?	CLS는 레이아웃이 갑자기 이동해 사용자 경험을 해치는 성능 지표입니다. 이미지는 로딩 전 크기를 알 수 없으면 주변 콘텐츠를 밀어 레이아웃 이동을 유발합니다. 면접에서는 width height 지정 또는 aspect-ratio로 공간을 예약하는 전략을 설명할 수 있어야 합니다. 실무에서는 이미지 태그에 width height를 지정하거나, 컨테이너에 aspect-ratio를 부여해 로딩 전부터 안정적인 박스를 확보합니다. 또한 히어로 이미지 같은 핵심 요소는 lazy 적용 여부까지 포함해 성능을 종합적으로 조정하는 것이 중요합니다.		width height 또는 aspect-ratio로 로딩 전 공간을 예약한다	TRUE	opacity 0으로 숨기면 CLS가 사라진다	FALSE	z-index를 올리면 CLS가 해결된다	FALSE	background-color를 넣으면 CLS가 완전히 해결된다	FALSE	frontend	htmlcss	performance	image	
Q201	스택킹 컨텍스트(Stacking Context)		Frontend - HTML/CSS	11	CHOICE	HARD	다음 중 새로운 stacking context를 만드는 대표 조건으로 가장 올바른 것은?	stacking context는 z-index 비교가 독립적으로 이뤄지는 층을 의미합니다. 새로운 stacking context가 생기면 자식의 z-index가 바깥 요소와 직접 경쟁하지 못해 기대와 다른 겹침 문제가 발생할 수 있습니다. 면접에서는 z-index가 안 먹는 대표 원인을 stacking context로 설명할 수 있는지 봅니다. 실무에서는 transform, opacity, position과 z-index 조합 등으로 stacking context가 생기는 경우가 흔합니다. 그래서 겹침 버그가 나면 해당 요소와 부모의 stacking context 생성 조건을 함께 점검하는 습관이 중요합니다.		transform을 적용한다	TRUE	border를 적용한다	FALSE	font-size를 바꾼다	FALSE	margin을 준다	FALSE	frontend	css	layout	zindex	
Q202	z-index 비교 범위(z-index scope)		Frontend - HTML/CSS	11	CHOICE	HARD	자식 요소의 z-index가 아무리 커도 부모 stacking context 밖 요소 위로 올라가지 못하는 이유로 맞는 것은?	z-index는 같은 stacking context 안에서만 유효하게 비교됩니다. 부모가 stacking context를 만들면 자식의 z-index는 그 안에서만 순서를 바꿀 수 있습니다. 면접에서는 높은 숫자를 줬는데도 안 올라가는 상황을 어떻게 분석할지 자주 묻습니다. 실무에서는 모달이 헤더 아래에 깔리는 문제처럼 자주 발생하며, 종종 부모 레이어 구조가 원인입니다. 해결하려면 stacking context를 줄이거나, 모달을 상위 레벨 포탈로 띄우는 설계가 필요합니다.		z-index는 같은 stacking context 내부에서만 비교되기 때문이다	TRUE	z-index는 0 이상이면 모두 같다	FALSE	자식은 항상 부모보다 아래에만 그려진다	FALSE	z-index는 flex에서만 동작하기 때문이다	FALSE	frontend	css	layout	zindex	
Q203	BFC(Block Formatting Context)		Frontend - HTML/CSS	11	CHOICE	HARD	BFC가 생성될 때 기대할 수 있는 대표 효과로 가장 적절한 것은?	BFC는 블록 요소 레이아웃 계산의 독립 영역을 만드는 개념입니다. BFC가 생성되면 float가 밖으로 튀어나가 부모 높이가 무너지는 문제를 완화할 수 있습니다. 면접에서는 clearfix 없이도 overflow auto나 hidden으로 float를 감싸는 원리를 BFC로 설명하라고 나올 수 있습니다. 실무에서는 레이아웃 버그를 빠르게 고칠 때 BFC를 의식적으로 활용하면 도움이 됩니다. 다만 overflow hidden은 스크롤이나 그림자 잘림 같은 부작용을 만들 수 있어 신중히 선택해야 합니다.		float를 포함해 부모 높이 계산에 도움이 될 수 있다	TRUE	z-index를 자동으로 최상단으로 만든다	FALSE	모든 마진 병합을 무조건 없앤다	FALSE	폰트 렌더링을 향상시킨다	FALSE	frontend	css	layout		
